ID,Sales
T1188613,39521.45151045821
T1188614,48163.34217105745
T1188615,26794.25993084228
T1188616,50604.68607898267
T1188617,28274.9686211998
T1188618,49330.25263080938
T1188619,22091.720377224465
T1188620,33920.51770098028
T1188621,34779.907091786794
T1188622,32574.104911269493
T1188623,35565.665351814314
T1188624,19775.632841923485
T1188625,60905.756948225724
T1188626,36398.5871886864
T1188627,35277.07966281054
T1188628,37443.675805196704
T1188629,29311.973478227093
T1188630,33610.83149361508
T1188631,29247.935235839275
T1188632,39541.77517315298
T1188633,37030.399972732404
T1188634,31041.40194295516
T1188635,39152.96580205407
T1188636,26685.536210823062
T1188637,37011.0698389759
T1188638,27594.8739214338
T1188639,73460.54600333393
T1188640,26432.043055496746
T1188641,34321.29997604601
T1188642,33483.8792199114
T1188643,42169.56558554207
T1188644,27818.183982714207
T1188645,28922.101876372493
T1188646,29406.836534978505
T1188647,30346.189845070272
T1188648,35275.3121991788
T1188649,26009.405195408064
T1188650,25692.146818970945
T1188651,29372.52275682871
T1188652,63648.97195721521
T1188653,50792.671470154964
T1188654,37246.4436260971
T1188655,30398.41741733907
T1188656,40821.37202299546
T1188657,41825.40412186393
T1188658,38405.7539195546
T1188659,46635.58434171064
T1188660,27551.204491619967
T1188661,53449.08885294411
T1188662,51952.19360474148
T1188663,35347.472116978155
T1188664,22731.20340372986
T1188665,32526.14153324728
T1188666,47312.047797269384
T1188667,36027.238317218274
T1188668,59935.861063272314
T1188669,58438.7899116616
T1188670,83853.26054101932
T1188671,50625.66993141247
T1188672,58684.608571652
T1188673,49687.73345150846
T1188674,38209.840649657854
T1188675,46663.622960361594
T1188676,36544.583910954025
T1188677,25816.719576582924
T1188678,50146.38734696871
T1188679,49278.59470319712
T1188680,25394.95242940152
T1188681,26289.485530233345
T1188682,45794.24210213849
T1188683,38119.88677028585
T1188684,22737.35492668622
T1188685,47896.98612608079
T1188686,33562.68917186375
T1188687,40886.413939742364
T1188688,33372.34239372801
T1188689,39325.5936530422
T1188690,32824.53519845777
T1188691,45719.389575368994
T1188692,31048.855165158933
T1188693,48086.20215219987
T1188694,24475.135840601957
T1188695,29885.4892653487
T1188696,45729.5134992838
T1188697,29409.37686610299
T1188698,44976.94274173192
T1188699,48061.30008596714
T1188700,40784.01783166363
T1188701,25161.749664311243
T1188702,55129.07957238346
T1188703,22618.197773168493
T1188704,37841.90181668295
T1188705,49882.336184519314
T1188706,83853.26054101932
T1188707,30031.95987061007
T1188708,24475.135840601957
T1188709,44918.58289681451
T1188710,59935.861063272314
T1188711,38405.7539195546
T1188712,29247.935235839275
T1188713,59686.669889728415
T1188714,35742.83289502213
T1188715,29675.134789423766
T1188716,17197.975883253188
T1188717,48345.4588261669
T1188718,38757.28811508701
T1188719,36027.238317218274
T1188720,20664.602933550075
T1188721,23968.486932332904
T1188722,50625.66993141247
T1188723,63595.303228458426
T1188724,18718.382045717455
T1188725,42956.90318666554
T1188726,43694.81889490587
T1188727,38209.840649657854
T1188728,50413.63838184702
T1188729,33678.6972498103
T1188730,42306.21318069892
T1188731,49687.73345150846
T1188732,29409.37686610299
T1188733,47626.662609808045
T1188734,58684.608571652
T1188735,18519.035432391378
T1188736,25249.98922216633
T1188737,26406.199312488297
T1188738,19379.08592555713
T1188739,28598.996351144644
T1188740,33800.03049354607
T1188741,31469.079559877064
T1188742,47312.047797269384
T1188743,33562.68917186375
T1188744,36377.80724548812
T1188745,53449.08885294411
T1188746,41120.501705414004
T1188747,33590.40688452503
T1188748,51216.66426191132
T1188749,30211.477279935898
T1188750,27551.204491619967
T1188751,44976.94274173192
T1188752,21708.14552652867
T1188753,52092.63753383317
T1188754,36876.14225187935
T1188755,46635.58434171064
T1188756,34121.325798284335
T1188757,26228.68667669171
T1188758,50483.83113032234
T1188759,51952.19360474148
T1188760,41825.40412186393
T1188761,34912.29001111878
T1188762,56365.07686623888
T1188763,39325.5936530422
T1188764,24137.701066932546
T1188765,40821.37202299546
T1188766,34671.72805448336
T1188767,32526.14153324728
T1188768,25796.816981041222
T1188769,25593.876466102436
T1188770,47840.97328123673
T1188771,46663.622960361594
T1188772,32881.87655676788
T1188773,48465.21377399369
T1188774,43478.49457634685
T1188775,35347.472116978155
T1188776,25526.863561314596
T1188777,22070.00491575024
T1188778,22731.20340372986
T1188779,51471.65797258997
T1188780,45729.5134992838
T1188781,34729.79478257277
T1188782,49229.3539886639
T1188783,29904.353966447095
T1188784,27818.183982714207
T1188785,29524.741191903
T1188786,48316.740511075266
T1188787,42169.56558554207
T1188788,41716.562944341444
T1188789,21281.011442674186
T1188790,25858.63617598315
T1188791,39073.50138723249
T1188792,25574.436709653786
T1188793,45794.24210213849
T1188794,31774.858311032174
T1188795,33483.8792199114
T1188796,33625.83136631357
T1188797,49581.45785644633
T1188798,35764.46645401604
T1188799,26432.043055496746
T1188800,63648.97195721521
T1188801,27875.485109241516
T1188802,25161.749664311243
T1188803,29406.836534978505
T1188804,25692.146818970945
T1188805,41750.34478887011
T1188806,33818.61169133595
T1188807,25978.006825361834
T1188808,30950.16931013564
T1188809,45765.64737637973
T1188810,26885.616277554134
T1188811,22981.54953113619
T1188812,35496.504399609345
T1188813,26009.405195408064
T1188814,33654.914770727766
T1188815,24777.789484161647
T1188816,35275.3121991788
T1188817,40875.371684794576
T1188818,30346.189845070272
T1188819,48279.00138079807
T1188820,36584.71923930902
T1188821,30489.266880987747
T1188822,42689.361007064355
T1188823,73460.54600333393
T1188824,52527.79226852991
T1188825,42531.72576963398
T1188826,45719.389575368994
T1188827,34321.29997604601
T1188828,33788.31240322946
T1188829,30961.336486312783
T1188830,21947.903954449277
T1188831,50792.671470154964
T1188832,40470.33753947217
T1188833,42320.450037795774
T1188834,23250.3178292789
T1188835,37246.4436260971
T1188836,25351.80288034989
T1188837,35343.88799376935
T1188838,30398.41741733907
T1188839,13413.108407175947
T1188840,25816.719576582924
T1188841,43282.04732452467
T1188842,36544.583910954025
T1188843,31929.68112342522
T1188844,52356.85445327797
T1188845,39541.77517315298
T1188846,29658.688334490344
T1188847,42661.11386736081
T1188848,32269.554302868033
T1188849,27594.8739214338
T1188850,51081.08712926474
T1188851,44771.20897154497
T1188852,37011.0698389759
T1188853,29400.90040041974
T1188854,40819.3603627101
T1188855,33645.04629340416
T1188856,26685.536210823062
T1188857,35012.79147848804
T1188858,40886.413939742364
T1188859,38860.88346855088
T1188860,48375.600794906066
T1188861,33727.499207964625
T1188862,31041.40194295516
T1188863,23527.914567079584
T1188864,44378.290091992676
T1188865,37030.399972732404
T1188866,39886.70355835746
T1188867,32117.119654437345
T1188868,37130.61131799183
T1188869,28907.760560539704
T1188870,29875.809586862866
T1188871,44503.72196944111
T1188872,34779.907091786794
T1188873,36334.694187793335
T1188874,31048.855165158933
T1188875,48734.379380115395
T1188876,33920.51770098028
T1188877,35898.243305705546
T1188878,29839.43866168099
T1188879,25396.560259810103
T1188880,70619.63703730277
T1188881,33002.642124055696
T1188882,87455.40651464098
T1188883,49330.25263080938
T1188884,58212.93999798628
T1188885,34463.81988507815
T1188886,28274.9686211998
T1188887,32048.560630953736
T1188888,33372.34239372801
T1188889,22091.720377224465
T1188890,36371.29244203791
T1188891,28267.441367354197
T1188892,33203.66610217351
T1188893,25455.56285687438
T1188894,72558.43757969736
T1188895,40275.072513095685
T1188896,30734.102704059933
T1188897,35277.07966281054
T1188898,96560.47229314501
T1188899,33380.7457704199
T1188900,36398.5871886864
T1188901,32574.104911269493
T1188902,62239.64516746278
T1188903,60905.756948225724
T1188904,44987.7576394762
T1188905,29885.4892653487
T1188906,30630.11540091005
T1188907,19775.632841923485
T1188908,33962.324913348864
T1188909,54163.806397442466
T1188910,32036.927864174446
T1188911,44050.29813165637
T1188912,60039.34563935254
T1188913,84184.55449588526
T1188914,41002.691421178926
T1188915,26677.34785290493
T1188916,40430.49182803472
T1188917,43642.70270563376
T1188918,27008.49822027645
T1188919,54781.78593751429
T1188920,36286.66915259957
T1188921,48852.045157020555
T1188922,22309.69570609683
T1188923,38798.13599531448
T1188924,36400.355773718475
T1188925,18327.704273694722
T1188926,49882.336184519314
T1188927,48753.337730971885
T1188928,50146.38734696871
T1188929,32603.52207952688
T1188930,48125.83379963625
T1188931,32268.20331716645
T1188932,55129.07957238346
T1188933,29311.973478227093
T1188934,46858.529025548894
T1188935,26289.485530233345
T1188936,38100.75933080783
T1188937,28531.665390186376
T1188938,26794.25993084228
T1188939,33901.772384517455
T1188940,38362.71720809675
T1188941,48163.34217105745
T1188942,32660.045263335604
T1188943,42649.71454120265
T1188944,43376.98785119746
T1188945,57692.04746614935
T1188946,39521.45151045821
T1188947,22737.35492668622
T1188948,20019.633963493317
T1188949,47950.681288319975
T1188950,24401.107246333704
T1188951,51287.36914764627
T1188952,29045.465677090502
T1188953,28764.08244624646
T1188954,35586.169346128976
T1188955,48816.73433284003
T1188956,40784.01783166363
T1188957,34176.288895607555
T1188958,63940.18415373074
T1188959,82752.54923791072
T1188960,48444.79054212837
T1188961,42234.143794196956
T1188962,36385.84994181456
T1188963,53380.54786292609
T1188964,35204.901863868006
T1188965,81059.45406707618
T1188966,25284.59344557857
T1188967,34706.13903386259
T1188968,52275.264744264365
T1188969,39948.22014116736
T1188970,80193.78263997142
T1188971,34016.154271369654
T1188972,26283.10387513752
T1188973,33255.64789058094
T1188974,68369.45228580647
T1188975,58151.352400763186
T1188976,36253.583922945065
T1188977,38119.88677028585
T1188978,18575.01129158994
T1188979,51569.02988585944
T1188980,50275.36717770232
T1188981,28913.419380950545
T1188982,36424.55532988468
T1188983,37443.675805196704
T1188984,33064.412361153256
T1188985,23125.915543581643
T1188986,41613.048072761994
T1188987,41236.686994920885
T1188988,56249.26850880096
T1188989,41324.762639345936
T1188990,41903.761452974475
T1188991,22618.197773168493
T1188992,32525.89978188331
T1188993,31014.252301427292
T1188994,33058.5317453579
T1188995,21634.140979850843
T1188996,50296.80258104811
T1188997,36922.43002212504
T1188998,46271.48084700576
T1188999,29192.57449454452
T1189000,25394.95242940152
T1189001,38534.40098786839
T1189002,29254.701896208022
T1189003,62088.81505630814
T1189004,61251.151289619644
T1189005,21561.88024510849
T1189006,26687.364536817815
T1189007,30276.55999953639
T1189008,48086.20215219987
T1189009,25254.636819659147
T1189010,30188.666249087124
T1189011,75487.01150585762
T1189012,56604.42679345347
T1189013,28828.762262205095
T1189014,31159.923606761953
T1189015,31149.453376622503
T1189016,70352.51942397855
T1189017,37654.157851493634
T1189018,29697.619695375743
T1189019,31842.700021789056
T1189020,42708.53620562838
T1189021,45280.93420764111
T1189022,29559.97294967356
T1189023,28521.290858287553
T1189024,32565.951115585194
T1189025,24389.811034613736
T1189026,57971.24182877936
T1189027,35554.20442690819
T1189028,49278.59470319712
T1189029,20938.59191212575
T1189030,29908.07781975637
T1189031,40839.01038465483
T1189032,23630.499922178336
T1189033,29106.77339601053
T1189034,65620.62029453494
T1189035,25168.715913472097
T1189036,41547.25828626271
T1189037,28834.162277289648
T1189038,35234.028631648915
T1189039,32824.53519845777
T1189040,27964.28527940497
T1189041,46652.4871299168
T1189042,55060.066855859666
T1189043,39157.23604518119
T1189044,37841.90181668295
T1189045,47896.98612608079
T1189046,28922.101876372493
T1189047,48759.665743484824
T1189048,36250.828730147136
T1189049,39152.96580205407
T1189050,29372.52275682871
T1189051,39488.860178488816
T1189052,39671.81203622836
T1189053,33610.83149361508
T1189054,58438.7899116616
T1189055,51293.9112467268
T1189056,35391.662020861775
T1189057,35913.24668965081
T1189058,56701.87315076185
T1189059,35565.665351814314
T1189060,29176.636234755846
T1189061,62204.72319835564
T1189062,33793.39314324888
T1189063,63141.449239041765
T1189064,33679.73758122286
T1189065,47464.332052399375
T1189066,40426.624594741894
T1189067,29661.258676164187
T1189068,29957.53342770259
T1189069,28346.474582131963
T1189070,48727.03865990561
T1189071,30211.477279935898
T1189072,36250.828730147136
T1189073,47840.97328123673
T1189074,19775.632841923485
T1189075,36334.694187793335
T1189076,52092.63753383317
T1189077,25574.436709653786
T1189078,32574.104911269493
T1189079,39152.96580205407
T1189080,31041.40194295516
T1189081,60905.756948225724
T1189082,44503.72196944111
T1189083,48345.4588261669
T1189084,34779.907091786794
T1189085,39073.50138723249
T1189086,33800.03049354607
T1189087,35742.83289502213
T1189088,34463.81988507815
T1189089,33920.51770098028
T1189090,34671.72805448336
T1189091,37030.399972732404
T1189092,34121.325798284335
T1189093,36286.66915259957
T1189094,27008.49822027645
T1189095,62088.81505630814
T1189096,41307.96835987411
T1189097,34321.29997604601
T1189098,26687.364536817815
T1189099,26228.68667669171
T1189100,50483.83113032234
T1189101,30188.666249087124
T1189102,35764.46645401604
T1189103,33679.73758122286
T1189104,70619.63703730277
T1189105,46214.10264374244
T1189106,31159.923606761953
T1189107,41120.501705414004
T1189108,37654.157851493634
T1189109,45726.40611064679
T1189110,51216.66426191132
T1189111,36398.5871886864
T1189112,31774.858311032174
T1189113,22070.00491575024
T1189114,26685.536210823062
T1189115,35277.07966281054
T1189116,48734.379380115395
T1189117,25593.876466102436
T1189118,29839.43866168099
T1189119,25455.56285687438
T1189120,39541.77517315298
T1189121,21708.14552652867
T1189122,63940.18415373074
T1189123,33625.83136631357
T1189124,33590.40688452503
T1189125,36876.14225187935
T1189126,26406.199312488297
T1189127,49330.25263080938
T1189128,65993.43339310023
T1189129,30630.11540091005
T1189130,32525.89978188331
T1189131,57692.04746614935
T1189132,30960.494199890847
T1189133,26432.043055496746
T1189134,48727.03865990561
T1189135,42649.71454120265
T1189136,36845.04882824215
T1189137,26677.34785290493
T1189138,36922.43002212504
T1189139,25858.63617598315
T1189140,54781.78593751429
T1189141,44987.7576394762
T1189142,69226.32883148099
T1189143,29904.353966447095
T1189144,33483.8792199114
T1189145,29311.973478227093
T1189146,18327.704273694722
T1189147,39671.81203622836
T1189148,41324.762639345936
T1189149,50146.38734696871
T1189150,35496.504399609345
T1189151,34706.13903386259
T1189152,44050.29813165637
T1189153,55129.07957238346
T1189154,63648.97195721521
T1189155,42661.11386736081
T1189156,48444.79054212837
T1189157,35586.169346128976
T1189158,49882.336184519314
T1189159,30961.336486312783
T1189160,28267.441367354197
T1189161,39120.240964827135
T1189162,34729.79478257277
T1189163,22091.720377224465
T1189164,42956.90318666554
T1189165,41716.562944341444
T1189166,29675.134789423766
T1189167,37130.61131799183
T1189168,37011.0698389759
T1189169,28274.9686211998
T1189170,33203.66610217351
T1189171,29875.809586862866
T1189172,84184.55449588526
T1189173,51293.9112467268
T1189174,23968.486932332904
T1189175,48316.740511075266
T1189176,36424.55532988468
T1189177,31765.122906228687
T1189178,26794.25993084228
T1189179,32036.927864174446
T1189180,33064.412361153256
T1189181,27594.8739214338
T1189182,48163.34217105745
T1189183,33678.6972498103
T1189184,28907.760560539704
T1189185,29524.741191903
T1189186,39521.45151045821
T1189187,41613.048072761994
T1189188,33962.324913348864
T1189189,47660.56088833041
T1189190,47950.681288319975
T1189191,73460.54600333393
T1189192,56249.26850880096
T1189193,41002.691421178926
T1189194,33002.642124055696
T1189195,48465.21377399369
T1189196,28521.290858287553
T1189197,43376.98785119746
T1189198,43282.04732452467
T1189199,33727.499207964625
T1189200,25168.715913472097
T1189201,41825.40412186393
T1189202,32719.70087860476
T1189203,31929.68112342522
T1189204,50625.66993141247
T1189205,40821.37202299546
T1189206,32660.045263335604
T1189207,32117.119654437345
T1189208,35413.7431685038
T1189209,56701.87315076185
T1189210,38860.88346855088
T1189211,38405.7539195546
T1189212,57971.24182877936
T1189213,25816.719576582924
T1189214,43694.81889490587
T1189215,58684.608571652
T1189216,40275.072513095685
T1189217,44807.251176189544
T1189218,37443.675805196704
T1189219,33610.83149361508
T1189220,50413.63838184702
T1189221,35012.79147848804
T1189222,26283.10387513752
T1189223,46694.44276447062
T1189224,38100.75933080783
T1189225,23125.915543581643
T1189226,49687.73345150846
T1189227,18718.382045717455
T1189228,47464.332052399375
T1189229,13413.108407175947
T1189230,83853.26054101932
T1189231,47312.047797269384
T1189232,29658.688334490344
T1189233,40426.624594741894
T1189234,48770.6144764889
T1189235,23250.3178292789
T1189236,58438.7899116616
T1189237,36027.238317218274
T1189238,24401.107246333704
T1189239,32526.14153324728
T1189240,45280.93420764111
T1189241,33788.31240322946
T1189242,51287.36914764627
T1189243,22731.20340372986
T1189244,21947.903954449277
T1189245,46635.58434171064
T1189246,35347.472116978155
T1189247,20019.633963493317
T1189248,40470.33753947217
T1189249,59935.861063272314
T1189250,51952.19360474148
T1189251,21561.88024510849
T1189252,42320.450037795774
T1189253,53449.08885294411
T1189254,52356.85445327797
T1189255,48816.73433284003
T1189256,23527.914567079584
T1189257,27551.204491619967
T1189258,55988.23505028424
T1189259,31842.700021789056
T1189260,35343.88799376935
T1189261,44378.290091992676
T1189262,42306.21318069892
T1189263,47626.662609808045
T1189264,33901.772384517455
T1189265,18575.01129158994
T1189266,82380.16986170068
T1189267,54163.806397442466
T1189268,30398.41741733907
T1189269,28913.419380950545
T1189270,40430.49182803472
T1189271,37509.70621423344
T1189272,31469.079559877064
T1189273,49278.59470319712
T1189274,32269.554302868033
T1189275,56365.07686623888
T1189276,58212.93999798628
T1189277,48759.665743484824
T1189278,33977.05417638785
T1189279,32048.560630953736
T1189280,37246.4436260971
T1189281,18519.035432391378
T1189282,35913.24668965081
T1189283,25796.816981041222
T1189284,52527.79226852991
T1189285,28834.162277289648
T1189286,39488.860178488816
T1189287,32881.87655676788
T1189288,87455.40651464098
T1189289,68978.29145869086
T1189290,25396.560259810103
T1189291,46652.4871299168
T1189292,42234.143794196956
T1189293,43478.49457634685
T1189294,27875.485109241516
T1189295,24137.701066932546
T1189296,51081.08712926474
T1189297,38757.28811508701
T1189298,53020.10672205457
T1189299,33645.04629340416
T1189300,41903.761452974475
T1189301,25249.98922216633
T1189302,35204.901863868006
T1189303,38209.840649657854
T1189304,31014.252301427292
T1189305,19379.08592555713
T1189306,36975.79050061195
T1189307,28531.665390186376
T1189308,28598.996351144644
T1189309,59402.58933946184
T1189310,29400.90040041974
T1189311,51569.02988585944
T1189312,20664.602933550075
T1189313,66716.43993210084
T1189314,57665.88577663623
T1189315,82752.54923791072
T1189316,17197.975883253188
T1189317,41236.686994920885
T1189318,80193.78263997142
T1189319,36371.29244203791
T1189320,36544.583910954025
T1189321,59686.669889728415
T1189322,25526.863561314596
T1189323,25284.59344557857
T1189324,44771.20897154497
T1189325,21634.140979850843
T1189326,36385.84994181456
T1189327,30031.95987061007
T1189328,38798.13599531448
T1189329,45519.697123403384
T1189330,44918.58289681451
T1189331,30489.266880987747
T1189332,35565.665351814314
T1189333,30427.172842396958
T1189334,33654.914770727766
T1189335,42708.53620562838
T1189336,29559.97294967356
T1189337,29372.52275682871
T1189338,24777.789484161647
T1189339,26009.405195408064
T1189340,29176.636234755846
T1189341,39948.22014116736
T1189342,65620.62029453494
T1189343,27818.183982714207
T1189344,33562.68917186375
T1189345,40886.413939742364
T1189346,31048.855165158933
T1189347,32824.53519845777
T1189348,38534.40098786839
T1189349,75487.01150585762
T1189350,30346.189845070272
T1189351,44762.41991459023
T1189352,40819.3603627101
T1189353,41750.34478887011
T1189354,22981.54953113619
T1189355,52275.264744264365
T1189356,47896.98612608079
T1189357,29957.53342770259
T1189358,44976.94274173192
T1189359,96560.47229314501
T1189360,68776.59032238147
T1189361,48279.00138079807
T1189362,25394.95242940152
T1189363,60325.95552903889
T1189364,24389.811034613736
T1189365,34016.154271369654
T1189366,32268.20331716645
T1189367,29697.619695375743
T1189368,35275.3121991788
T1189369,28922.101876372493
T1189370,35234.028631648915
T1189371,24475.135840601957
T1189372,40205.37976386416
T1189373,43642.70270563376
T1189374,27964.28527940497
T1189375,45765.64737637973
T1189376,48086.20215219987
T1189377,36584.71923930902
T1189378,58151.352400763186
T1189379,32603.52207952688
T1189380,40784.01783166363
T1189381,45729.5134992838
T1189382,55060.066855859666
T1189383,40875.371684794576
T1189384,72558.43757969736
T1189385,42531.72576963398
T1189386,33255.64789058094
T1189387,41547.25828626271
T1189388,70352.51942397855
T1189389,49229.3539886639
T1189390,39325.5936530422
T1189391,25978.006825361834
T1189392,29885.4892653487
T1189393,30734.102704059933
T1189394,43166.952511528296
T1189395,33793.39314324888
T1189396,36253.583922945065
T1189397,48125.83379963625
T1189398,31149.453376622503
T1189399,43378.603556021015
T1189400,81059.45406707618
T1189401,60039.34563935254
T1189402,20938.59191212575
T1189403,28346.474582131963
T1189404,35554.20442690819
T1189405,34097.61149700486
T1189406,22309.69570609683
T1189407,22618.197773168493
T1189408,22737.35492668622
T1189409,38119.88677028585
T1189410,30276.55999953639
T1189411,62204.72319835564
T1189412,53380.54786292609
T1189413,63141.449239041765
T1189414,30950.16931013564
T1189415,25254.636819659147
T1189416,48753.337730971885
